ORF,Name,Allele,Strain ID,Cluster_normal-2
YAL041W,CDC24,cdc24-3,tsa412-37C,0.3505747126436782
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.34210526315789475
YGR274C,TAF1,taf1-1,tsa524-37C,0.336322869955157
YJL081C,ARP4,arp4-g161d,tsa618-37C,0.3333333333333333
YBR160W,CDC28,cdc28-13,tsa175-37C,0.3333333333333333
YMR028W,TAP42,tap42-11,tsa697-37C,0.33256880733944955
YML069W,POB3,pob3-7,tsa629-37C,0.31875
YAL041W,CDC24,cdc24-2,tsa410-37C,0.30798479087452474
YIL147C,SLN1,sln1-ts4,tsa1001-37C,0.2975206611570248
YOR020C,HSP10,hsp10-ts,tsa681-37C,0.29411764705882354
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.29111531190926276
YDR228C,PCF11,pcf11-1,tsa808-37C,0.28888888888888886
YFR051C,RET2,ret2-1,tsa823-37C,0.28846153846153844
YAL041W,CDC24,cdc24-5,tsa304-37C,0.2783018867924528
YER022W,SRB4,srb4-2,tsa519-37C,0.2733812949640288
YIL004C,BET1,bet1-1,tsa792-37C,0.2730496453900709
YAL041W,CDC24,cdc24-1,tsa408-37C,0.2727272727272727
YGL093W,SPC105,spc105-15,tsa446-37C,0.2689075630252101
YDR145W,TAF12,taf12-ts23,tsa518-37C,0.26785714285714285
YFL039C,ACT1,act1-159,tsa910-37C,0.2676056338028169
YDR182W,CDC1,cdc1-4,tsa807-37C,0.2619047619047619
YML023C,NSE5,nse5-ts1,tsa1004-37C,0.2602739726027397
YDR437W,GPI19,gpi19-2xh,tsa1012-37C,0.2544642857142857
YDR228C,PCF11,pcf11-2,tsa685-37C,0.25443786982248523
YOR232W,MGE1,mge1-100,tsa505-37C,0.25443786982248523
YKR062W,TFA2,tfa2-45,tsa692-37C,0.2518518518518518
YER003C,PMI40,pmi40-5001,tsa1081-37C,0.25084745762711863
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.24691358024691357
YPR168W,NUT2,nut2-ts,tsa818-37C,0.24468085106382978
