ORF,Name,Allele,Strain ID,Cluster_normal-6
YJL034W,KAR2,kar2-159,tsa210-37C,0.30528052805280526
YMR013C,SEC59,sec59-ts,tsa422-37C,0.2974828375286041
YEL002C,WBP1,wbp1-1,tsa590,0.2727272727272727
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.27194860813704497
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,0.2688679245283019
YDR182W,CDC1,cdc1-6,tsa414-37C,0.26881720430107525
YDR182W,CDC1,cdc1-2,tsa413-37C,0.26291079812206575
YNR035C,ARC35,arc35-5,tsa470-37C,0.2617246596066566
YEL002C,WBP1,wbp1-1,tsa590-37C,0.2602739726027397
YJR076C,CDC11,cdc11-3,tsa83-37C,0.25675675675675674
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.2556053811659193
YMR079W,SEC14,sec14-3,tsa53-37C,0.2546728971962617
YOL123W,HRP1,hrp1-4,tsa858-37C,0.25274725274725274
YDL103C,QRI1,qri1-ts6,tsa860-37C,0.2495511669658887
YDR166C,SEC5,sec5-24,tsa51-37C,0.24735729386892177
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.24663677130044842
YPR183W,DPM1,dpm1-6,tsa330-37C,0.24623115577889448
YOR151C,RPB2,rpb2-6,tsa693-37C,0.24390243902439024
YPR103W,PRE2,pre2-127,tsa916-37C,0.24308755760368664
YPR103W,PRE2,pre2-75,tsa918-37C,0.24134705332086062
YBR102C,EXO84,exo84-102,tsa24-37C,0.23774509803921567
YDR328C,SKP1,skp1-3,tsa809-37C,0.23655913978494625
YKL024C,URA6,ura6-5,tsa1032-37C,0.23642943305186973
YPR103W,PRE2,pre2-1-supp1,tsa915-37C,0.23594548551959113
YLR066W,SPC3,spc3-4,tsa623-37C,0.2358490566037736
YER022W,SRB4,srb4-2,tsa519,0.23478260869565218
YIL109C,SEC24,sec24-2,tsa189-37C,0.23388305847076463
YDR212W,TCP1,tcp1-2,tsa448-37C,0.23076923076923078
YNL061W,NOP2,nop2-3,tsa624-37C,0.23026315789473684
YDL108W,KIN28,kin28-ts,tsa109-37C,0.22981366459627328
YIL046W,MET30,met30-9,tsa947-37C,0.22849604221635883
YPL028W,ERG10,erg10-1,tsa531-37C,0.22839506172839505
YDR437W,GPI19,gpi19-2xh,tsa1012-37C,0.22748091603053436
YDR182W,CDC1,cdc1-1,tsa31-37C,0.22745098039215686
YJL104W,PAM16,pam16-3,tsa499-37C,0.22714681440443213
YIR006C,PAN1,pan1-4,tsa353-37C,0.22567287784679088
YPR103W,PRE2,pre2-2,tsa917-37C,0.22427440633245382
YDL103C,QRI1,qri1-ts1,tsa859-37C,0.22198275862068967
YPR103W,PRE2,pre2-75,tsa918,0.22153846153846155
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.22093023255813954
YGL233W,SEC15,sec15-1,tsa40-37C,0.22041763341067286
YJL085W,EXO70,exo70-38,tsa848-37C,0.22
YDR394W,RPT3,rpt3-1,tsa785-37C,0.21875
YNL261W,ORC5,orc5-70,tsa424-37C,0.21875
YHR107C,CDC12,cdc12-1,tsa30-37C,0.21839080459770116
YGL022W,STT3,stt3-1,tsa790-37C,0.21739130434782608
YOR254C,SEC63,sec63-1,tsa231-37C,0.21739130434782608
YFL034C-B,MOB2,mob2-22,tsa610-37C,0.21739130434782608
YOL123W,HRP1,hrp1-1,tsa960,0.21630094043887146
YOR157C,PUP1,pup1-1,tsa268-37C,0.2154377880184332
YDL058W,USO1,uso1-1,tsa441-37C,0.21484992101105846
YDR170C,SEC7,sec7-1,tsa44-37C,0.21473684210526317
YDL029W,ARP2,arp2-14,tsa886-37C,0.21428571428571427
YGL022W,STT3,stt3-7,tsa544-37C,0.21348314606741572
YDL102W,POL3,cdc2-1,tsa406-37C,0.21323529411764705
YDR164C,SEC1,sec1-1,tsa36-37C,0.21226415094339623
YIR022W,SEC11,sec11-2,tsa318-37C,0.21114369501466276
YML130C,ERO1,ero1-1,tsa203-37C,0.2107750472589792
YOR149C,SMP3,smp3-1,tsa849-37C,0.21052631578947367
YPL076W,GPI2,gpi2-1-7b,tsa462,0.208955223880597
YIL068C,SEC6,sec6-4,tsa38-37C,0.20852534562211983
YPR103W,PRE2,pre2-v214a,tsa921,0.20809248554913296
YLR208W,SEC13,sec13-1,tsa52-37C,0.20754716981132076
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,0.2074468085106383
YOR244W,ESA1,esa1-d414,tsa563-37C,0.2057142857142857
YKL203C,TOR2,tor2-21,tsa398-37C,0.2056451612903226
YBR110W,ALG1,alg1-1,tsa177-37C,0.20543293718166383
YDR311W,TFB1,tfb1-1,tsa701-37C,0.2042042042042042
YGR264C,MES1,mes1-1,tsa35-37C,0.20408163265306123
YER022W,SRB4,srb4-2,tsa519-37C,0.20155038759689922
YDR062W,LCB2,lcb2-1,tsa586-37C,0.20121951219512196
YBR080C,SEC18,sec18-1,tsa54-37C,0.2009132420091324
YFL039C,ACT1,act1-121,tsa911-37C,0.20077720207253885
YKL024C,URA6,ura6-6,tsa1034-37C,0.20076849183477424
YGR103W,NOP7,nop7-1,tsa447-37C,0.20053475935828877
YER157W,COG3,cog3-2,tsa47-37C,0.2
YDR062W,LCB2,lcb2-16,tsa585-37C,0.2
YDR311W,TFB1,tfb1-1,tsa701,0.2
YER093C,TSC11,tsc11-1,tsa658-37C,0.2
YGR216C,GPI1,gpi1-1,tsa548-37C,0.2
YGL022W,STT3,stt3-2,tsa551,0.2
YPR161C,SGV1,sgv1-35,tsa1029-37C,0.19950738916256158
