ORF,Name,Allele,Strain ID,Cluster_normal-2
YLR184W,,,dma3264,0.42857142857142855
YGL234W,"ADE5,7","ade5,7",tsa1054-37C,0.3170731707317073
YDR408C,ADE8,,dma1139,0.30612244897959184
YDR330W,UBX5,,dma1074,0.2964169381107492
YJR090C,GRR1,,dma2675,0.28888888888888886
YER145C,FTR1,,dma1450,0.28205128205128205
YGL121C,GPG1,,dma1675,0.27722772277227725
YCL014W,BUD3,,dma474,0.25882352941176473
YER045C,ACA1,,dma1335,0.25742574257425743
YLR318W,EST2,,dma3371,0.2558139534883721
YLR410W,VIP1,,dma3437,0.2545454545454545
YBR125C,PTC4,,dma299,0.25210084033613445
YBL003C,HTA2,,dma93,0.24528301886792453
YEL007W,MIT1,,dma1267,0.23333333333333334
YER125W,RSP5,rsp5-1,tsa182-37C,0.23214285714285715
YDL119C,HEM25,,dma703,0.22972972972972974
YCL010C,SGF29,,dma478,0.22842639593908629
YCL052C,PBN1,pbn1-5001,tsa1069-37C,0.2222222222222222
YBR139W,,,dma312,0.22085889570552147
YNR051C,BRE5,,dma4271,0.21666666666666667
YJR053W,BFA1,,dma2650,0.21487603305785125
YFL025C,BST1,,dma1500,0.21052631578947367
YIL147C,SLN1,sln1-ts4,tsa1001-37C,0.20967741935483872
YBL105C,PKC1,pkc1-4,tsa539-37C,0.20725388601036268
YDR384C,ATO3,,dma1109,0.20676691729323307
YGL043W,DST1,,dma1631,0.20652173913043478
YDR312W,SSF2,,dma1062,0.20353982300884957
YBL105C,PKC1,pkc1-3,tsa541-37C,0.20108695652173914
YHR158C,KEL1,,dma2186,0.19469026548672566
YHL033C,RPL8A,,dma2075,0.1935483870967742
YLR055C,SPT8,,dma3154,0.19230769230769232
YOL139C,CDC33,cdc33-e72g,tsa306-37C,0.18705035971223022
YBR229C,ROT2,,dma402,0.18627450980392157
YBR122C,MRPL36,,dma300,0.1853146853146853
YBR070C,ALG14,alg14-5001,tsa1061-37C,0.18518518518518517
YBR043C,QDR3,,dma207,0.18518518518518517
YCL025C,AGP1,,dma469,0.18092909535452323
YLR249W,YEF3,yef3-f650s,tsa584-37C,0.1782178217821782
YGR158C,MTR3,mtr3-ts,tsa614-37C,0.17757009345794392
YBL105C,PKC1,pkc1-ts,tsa535-37C,0.17201166180758018
YER129W,SAK1,,dma1426,0.16901408450704225
YHR024C,MAS2,mas2-10,tsa526-37C,0.16551724137931034
YER033C,ZRG8,,dma1344,0.16172506738544473
YJL169W,,,dma2545,0.15625
YCL037C,SRO9,,dma516,0.152317880794702
YCR044C,PER1,per1-supp1,dma575,0.15025906735751296
YDL056W,MBP1,,dma659,0.14814814814814814
YJL168C,SET2,,dma2546,0.14606741573033707
YBR126C,TPS1,tps1-supp1,dma298,0.1393939393939394
YAL066W,,,dma49,0.13924050632911392
YAR044W,,,dma74,0.1388888888888889
YBL105C,PKC1,pkc1-2,tsa538-37C,0.13821138211382114
YLR459W,GAB1,gab1-3,tsa202-37C,0.13636363636363635
YIL046W,MET30,met30-6,tsa948-37C,0.13580246913580246
YKR062W,TFA2,tfa2-45,tsa692-37C,0.13496932515337423
YBL105C,PKC1,pkc1-1,tsa537-37C,0.13402061855670103
YMR201C,RAD14,,dma3798,0.12716763005780346
YDR149C,,,dma947,0.12658227848101267
YJL091C,GWT1,gwt1-20,tsa655-37C,0.125
YOL090W,MSH2,,dma4377,0.12345679012345678
YPL160W,CDC60,cdc60-ts,tsa922-37C,0.12244897959183673
YBR202W,MCM7,cdc47-ts,tsa125-37C,0.12138728323699421
YJL084C,ALY2,,dma2487,0.12099644128113879
YBL051C,PIN4,,dma123,0.12048192771084337
YFR021W,ATG18,,dma1550,0.12037037037037036
YJR070C,LIA1,,dma2642,0.11904761904761904
YOR189W,IES4,,dma4592,0.11764705882352941
YNR035C,ARC35,arc35-6,tsa471-37C,0.11702127659574468
YDL145C,COP1,cop1-1,tsa704-37C,0.11650485436893204
YEL061C,CIN8,,dma1302,0.11627906976744186
YDL105W,NSE4,nse4-ts4,tsa993-37C,0.11578947368421053
YIL118W,RHO3,rho3-1,tsa654-37C,0.11304347826086956
YEL037C,RAD23,,dma1295,0.11290322580645161
YDL020C,RPN4,,dma613,0.11235955056179775
YKL127W,PGM1,,dma2853,0.11038961038961038
YGL137W,SEC27,sec27-1,tsa546-37C,0.1072463768115942
YCR048W,ARE1,,dma573,0.10714285714285714
YDL130W,RPP1B,,dma717,0.10569105691056911
YNR003C,RPC34,rpc34-1,tsa640-37C,0.10493827160493827
YPL209C,IPL1,ipl1-1,tsa165-37C,0.10344827586206896
YIR010W,DSN1,dsn1-7,tsa435-37C,0.10227272727272728
YLR459W,GAB1,gab1-1,tsa200-37C,0.10185185185185185
