"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
164647879,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,46,"G1 phase"
164662433,"YDL056W","MBP1","","dma659","Spf1_R1_Plate02",14,22,1335,7,"G1 phase"
164695718,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1427,14,"G1 phase"
164775532,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1317,34,"G1 phase"
164775680,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1320,51,"G1 phase"
164789005,"YDR334W","SWR1","","dma1071","Spf1_R1_Plate03",4,5,308,7,"G1 phase"
164792607,"YDR207C","UME6","","dma979","Spf1_R1_Plate03",4,14,344,13,"G1 phase"
164807932,"YDR369C","XRS2","","dma1097","Spf1_R1_Plate03",8,9,708,7,"G1 phase"
164808781,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,716,90,"G1 phase"
164808787,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,716,96,"G1 phase"
164828273,"YDR276C","PMP3","","dma1024","Spf1_R1_Plate03",12,8,1086,18,"G1 phase"
164828276,"YDR276C","PMP3","","dma1024","Spf1_R1_Plate03",12,8,1086,22,"G1 phase"
164828282,"YDR276C","PMP3","","dma1024","Spf1_R1_Plate03",12,8,1087,6,"G1 phase"
164828292,"YDR276C","PMP3","","dma1024","Spf1_R1_Plate03",12,8,1087,17,"G1 phase"
164828332,"YDR276C","PMP3","","dma1024","Spf1_R1_Plate03",12,8,1088,30,"G1 phase"
164828341,"YDR276C","PMP3","","dma1024","Spf1_R1_Plate03",12,8,1088,39,"G1 phase"
164831346,"YDR270W","CCC2","","dma1029","Spf1_R1_Plate03",12,18,1126,21,"G1 phase"
164831478,"YDR270W","CCC2","","dma1029","Spf1_R1_Plate03",12,18,1128,26,"G1 phase"
164831510,"YDR270W","CCC2","","dma1029","Spf1_R1_Plate03",12,18,1128,58,"G1 phase"
164854514,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,632,7,"G1 phase"
164883229,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,13,"MA-single"
164883234,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,18,"G1 phase"
164883258,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,42,"G1 phase"
164886637,"YER111C","SWI4","","dma1394","Spf1_R1_Plate04",10,4,880,43,"G1 phase"
164900390,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,341,6,"G1 phase"
164996737,"YER145C","FTR1","","dma1450","Spf1_R1_Plate04",2,19,172,17,"G1 phase"
165011429,"YFR040W","SAP155","","dma1580","Spf1_R1_Plate05",7,16,640,19,"G1 phase"
165044639,"YGL211W","NCS6","","dma1733","Spf1_R1_Plate05",2,10,135,29,"G1 phase"
165057204,"YGL115W","SNF4","","dma1678","Spf1_R1_Plate05",7,19,649,31,"G1 phase"
165057216,"YGL115W","SNF4","","dma1678","Spf1_R1_Plate05",7,19,650,10,"G1 phase"
165057252,"YGL115W","SNF4","","dma1678","Spf1_R1_Plate05",7,19,652,12,"MA-single"
165057253,"YGL115W","SNF4","","dma1678","Spf1_R1_Plate05",7,19,652,13,"MA-single"
165118739,"YHL031C","GOS1","gos1-supp1","dma2054","Spf1_R1_Plate06",7,3,588,23,"MA-single"
165122893,"YHL025W","SNF6","","dma2060","Spf1_R1_Plate06",7,15,634,18,"G1 phase"
165122897,"YHL025W","SNF6","","dma2060","Spf1_R1_Plate06",7,15,634,22,"G1 phase"
165122913,"YHL025W","SNF6","","dma2060","Spf1_R1_Plate06",7,15,635,14,"G1 phase"
165122945,"YHL025W","SNF6","","dma2060","Spf1_R1_Plate06",7,15,636,27,"MA-single"
165192563,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1385,28,"G1 phase"
165192569,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1385,34,"S/G2 phase"
165192596,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1385,64,"G1 phase"
165192657,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1386,67,"G1 phase"
165192694,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1387,21,"G1 phase"
165192700,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1387,27,"G1 phase"
165192754,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1387,82,"G1 phase"
165192759,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1387,87,"G1 phase"
165192799,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1388,37,"G1 phase"
165192813,"YHR037W","PUT2","","dma2106","Spf1_R1_Plate06",15,11,1388,53,"G1 phase"
165207761,"YHR067W","HTD2","","dma2135","Spf1_R1_Plate06",4,22,373,9,"G1 phase"
165215773,"YHR021C","RPS27B","","dma2095","Spf1_R1_Plate06",13,13,1203,9,"S/G2 phase"
165304850,"YJL036W","SNX4","","dma2471","Spf1_R1_Plate07",11,21,1042,5,"G1 phase"
165376434,"YJL046W","AIM22","","dma2464","Spf1_R1_Plate07",11,7,988,7,"G1 phase"
165408538,"YJL204C","RCY1","","dma2604","Spf1_R1_Plate07",2,23,187,20,"S/G2 phase"
165413577,"YIL084C","SDS3","","dma2337","Spf1_R1_Plate07",5,18,453,48,"G1 phase"
165429424,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,525,25,"G1 phase"
165429425,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,525,26,"G1 phase"
165429443,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,525,44,"G1 phase"
165429494,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,526,17,"G1 phase"
165429518,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,527,15,"G1 phase"
165429544,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,527,41,"G1 phase"
165429552,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,527,49,"G1 phase"
165429568,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,527,67,"G1 phase"
165429642,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,528,53,"G1 phase"
165429648,"YKL213C","DOA1","","dma2910","Spf1_R1_Plate08",6,12,528,59,"G1 phase"
165431081,"YKR082W","NUP133","","dma3009","Spf1_R1_Plate08",6,17,547,5,"G1 phase"
165431104,"YKR082W","NUP133","","dma3009","Spf1_R1_Plate08",6,17,548,16,"G1 phase"
165431112,"YKR082W","NUP133","","dma3009","Spf1_R1_Plate08",6,17,548,24,"G1 phase"
165459909,"YKL198C","PTK1","","dma2899","Spf1_R1_Plate08",4,14,344,23,"G1 phase"
165469651,"YKL032C","IXR1","","dma2770","Spf1_R1_Plate08",13,20,1230,14,"MA-single"
165476936,"YKL113C","RAD27","","dma2839","Spf1_R1_Plate08",9,13,820,8,"G1 phase"
165484694,"YKL048C","ELM1","","dma2781","Spf1_R1_Plate08",15,18,1413,48,"MA-single"
165506377,"YKL149C","DBR1","","dma2861","Spf1_R1_Plate08",13,9,1187,25,"G1 phase"
165506440,"YKL149C","DBR1","","dma2861","Spf1_R1_Plate08",13,9,1188,54,"G1 phase"
165506444,"YKL149C","DBR1","","dma2861","Spf1_R1_Plate08",13,9,1188,58,"G1 phase"
165510767,"YKR001C","VPS1","","dma2924","Spf1_R1_Plate08",8,16,733,14,"G1 phase"
165510799,"YKR001C","VPS1","","dma2924","Spf1_R1_Plate08",8,16,734,35,"G1 phase"
165510820,"YKR001C","VPS1","","dma2924","Spf1_R1_Plate08",8,16,735,19,"G1 phase"
165515383,"YKL006W","RPL14A","","dma2739","Spf1_R1_Plate08",9,6,791,19,"MA-single"
165536623,"YKR027W","BCH2","","dma2950","Spf1_R1_Plate08",12,20,1135,14,"G1 phase"
165536654,"YKR027W","BCH2","","dma2950","Spf1_R1_Plate08",12,20,1135,48,"G1 phase"
165554055,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,197,37,"G1 phase"
165554082,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,197,65,"G1 phase"
165554083,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,197,66,"G1 phase"
165554106,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,197,90,"G1 phase"
165554160,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,198,35,"G1 phase"
165554161,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,198,36,"G1 phase"
165554234,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,198,110,"MA-single"
165554427,"YJR117W","STE24","","dma2701","Spf1_R1_Plate08",3,2,200,69,"G1 phase"
165559964,"YJR118C","ILM1","","dma2723","Spf1_R1_Plate08",5,22,469,26,"MA-single"
165559993,"YJR118C","ILM1","","dma2723","Spf1_R1_Plate08",5,22,470,21,"G1 phase"
165560008,"YJR118C","ILM1","","dma2723","Spf1_R1_Plate08",5,22,471,14,"G1 phase"
165560015,"YJR118C","ILM1","","dma2723","Spf1_R1_Plate08",5,22,471,21,"G1 phase"
165560044,"YJR118C","ILM1","","dma2723","Spf1_R1_Plate08",5,22,472,16,"G1 phase"
165560054,"YJR118C","ILM1","","dma2723","Spf1_R1_Plate08",5,22,472,26,"G1 phase"
165565482,"YLR021W","IRC25","","dma3110","Spf1_R1_Plate09",7,4,589,21,"G1 phase"
165574947,"YLR239C","LIP2","","dma3296","Spf1_R1_Plate09",6,16,540,9,"G1 phase"
165574963,"YLR239C","LIP2","","dma3296","Spf1_R1_Plate09",6,16,541,12,"G1 phase"
165595316,"YLR386W","VAC14","","dma3411","Spf1_R1_Plate09",10,5,877,13,"G1 phase"
165604852,"YLR338W","OPI9","","dma3379","Spf1_R1_Plate09",4,13,339,30,"MA-single"
165604879,"YLR338W","OPI9","","dma3379","Spf1_R1_Plate09",4,13,340,30,"G1 phase"
165612360,"YLR055C","SPT8","","dma3154","Spf1_R1_Plate09",13,20,1225,14,"MA-single"
165612408,"YLR055C","SPT8","","dma3154","Spf1_R1_Plate09",13,20,1226,20,"G1 phase"
165623439,"YLR131C","ACE2","","dma3228","Spf1_R1_Plate09",9,23,853,10,"MA-single"
165623457,"YLR131C","ACE2","","dma3228","Spf1_R1_Plate09",9,23,853,28,"MA-single"
165629260,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1421,41,"G1 phase"
165629262,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1421,44,"G1 phase"
165629276,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1421,59,"MA-single"
165629286,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1421,70,"G1 phase"
165629307,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1421,91,"G1 phase"
165629325,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1421,109,"S/G2 phase"
165629343,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1422,8,"G1 phase"
165629350,"YLR184W","","","dma3264","Spf1_R1_Plate09",15,23,1422,15,"G1 phase"
