ORF,Name,Allele,Strain ID,Cluster_normal-4
YML012C-A,,,dma3522,0.34615384615384615
YHR158C,KEL1,,dma2186,0.2972972972972973
YBR135W,CKS1,cks1-38,tsa332-37C,0.28865979381443296
YNL064C,YDJ1,,dma3979,0.2807017543859649
YML102W,CAC2,,dma3590,0.2727272727272727
YOL090W,MSH2,,dma4377,0.2714285714285714
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.2694610778443114
YJR053W,BFA1,,dma2650,0.2672413793103448
YBR198C,TAF5,taf5-15,tsa512-37C,0.2558139534883721
YMR186W,HSC82,,dma3788,0.25
YKL048C,ELM1,,dma2781,0.25
YCL024W,KCC4,,dma470,0.2483221476510067
YFL039C,ACT1,act1-101,tsa136-37C,0.24719101123595505
YBR006W,UGA2,,dma191,0.24390243902439024
YJR011C,,,dma2606,0.23958333333333334
YPL022W,RAD1,,dma4782,0.23952095808383234
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.23699421965317918
YDR062W,LCB2,lcb2-16,tsa585-37C,0.23376623376623376
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.23333333333333334
YDR243C,PRP28,prp28-101,tsa574-37C,0.23214285714285715
YDR062W,LCB2,lcb2-19,tsa587-37C,0.22821576763485477
YPR108W,RPN7,rpn7-3,tsa1037-37C,0.22340425531914893
YDR168W,CDC37,cdc37-1,tsa317-37C,0.21705426356589147
YJR093C,FIP1,fip1-5001,tsa1096-37C,0.21518987341772153
YGL112C,TAF6,taf6-ts,tsa608-37C,0.21505376344086022
YLR066W,SPC3,spc3-4,tsa623-37C,0.2146341463414634
YNL216W,RAP1,rap1-1,tsa558-37C,0.2127659574468085
YEL002C,WBP1,wbp1-2,tsa581-37C,0.21153846153846154
YOR326W,MYO2,myo2-14,tsa269-37C,0.2112676056338028
YOR122C,PFY1,pfy1-13,tsa233-37C,0.2112676056338028
YKL184W,SPE1,,dma2883,0.21052631578947367
YJL203W,PRP21,prp21-ts,tsa401-37C,0.20869565217391303
YDR145W,TAF12,taf12-w486stop,tsa515-37C,0.208
YKR008W,RSC4,rsc4-2,tsa498-37C,0.2079207920792079
YBR007C,DSF2,,dma190,0.20652173913043478
YDR145W,TAF12,taf12-9,tsa514-37C,0.20588235294117646
YKR043C,SHB17,,dma2958,0.20408163265306123
YHR170W,NMD3,nmd3-4,tsa605-37C,0.2
YOR174W,MED4,med4-6,tsa738-37C,0.2
YGR140W,CBF2,cbf2-1,tsa133-37C,0.2
YMR296C,LCB1,lcb1-2,tsa603-37C,0.2
YFL039C,ACT1,act1-122,tsa219-37C,0.2
YNL082W,PMS1,,dma4008,0.199203187250996
YBR265W,TSC10,tsc10-1,tsa543-37C,0.1984732824427481
YDR489W,SLD5,sld5-5001,tsa1058-37C,0.1978021978021978
YDR062W,LCB2,lcb2-2,tsa575-37C,0.1965065502183406
YFR051C,RET2,ret2-1,tsa823-37C,0.19631901840490798
YBR058C-A,TSC3,tsc3-2,tsa571-37C,0.19574468085106383
YGL055W,OLE1,ole1-m2,tsa506-37C,0.19402985074626866
YOR083W,WHI5,,dma4490,0.19387755102040816
YDL126C,CDC48,cdc48-3,tsa208-37C,0.19318181818181818
YGR066C,,,dma1843,0.19230769230769232
YJR076C,CDC11,cdc11-1,tsa356-37C,0.192
YFL039C,ACT1,act1-132,tsa216-37C,0.1917808219178082
YPL162C,,,dma4905,0.19148936170212766
YPR020W,ATP20,,dma5035,0.18848167539267016
YMR112C,MED11,med11-ts,tsa799-37C,0.18823529411764706
YNL323W,LEM3,,dma4184,0.18803418803418803
YDR182W,CDC1,cdc1-4,tsa807-37C,0.1875
YOL135C,MED7,med7-141,tsa740-37C,0.18705035971223022
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.18627450980392157
YDL030W,PRP9,prp9-1,tsa597-37C,0.18604651162790697
YDL132W,CDC53,cdc53-1,tsa975-37C,0.18604651162790697
YKL006C-A,SFT1,sft1-15,tsa619-37C,0.1858974358974359
YJL091C,GWT1,gwt1-20,tsa655-37C,0.1827956989247312
YDL126C,CDC48,cdc48-4601,tsa851-37C,0.18181818181818182
YIR008C,PRI1,pri1-m4,tsa340-37C,0.18181818181818182
YMR213W,CEF1,cef1-13,tsa702-37C,0.18181818181818182
YJR039W,,,dma5321,0.18072289156626506
YCR002C,CDC10,cdc10-1,tsa78-37C,0.18072289156626506
YIL118W,RHO3,rho3-ser228,tsa836-37C,0.18055555555555555
YPR119W,CLB2,,dma5103,0.18045112781954886
YDR311W,TFB1,tfb1-6,tsa715-37C,0.18018018018018017
YJR118C,ILM1,,dma2723,0.18018018018018017
YGR216C,GPI1,gpi1-1,tsa548-37C,0.1791044776119403
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.17834394904458598
YER093C,TSC11,tsc11-7,tsa659-37C,0.17813765182186234
YDR242W,AMD2,,dma5249,0.1780821917808219
YMR167W,MLH1,,dma3760,0.1774193548387097
YJL002C,OST1,ost1-6,tsa735-37C,0.17647058823529413
YDR145W,TAF12,taf12-l446a,tsa806-37C,0.17592592592592593
YER069W,"ARG5,6","arg5,6",tsa593-37C,0.17567567567567569
YBR155W,CNS1,cns1-1,tsa567-37C,0.17543859649122806
YDL084W,SUB2,sub2-1,tsa976-37C,0.17532467532467533
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.175
YIL115C,NUP159,nup159-1,tsa553-37C,0.17415730337078653
YCR002C,CDC10,cdc10-2,tsa79-37C,0.17391304347826086
YOR189W,IES4,,dma4592,0.17307692307692307
YKL193C,SDS22,sds22-6,tsa573-37C,0.1724137931034483
YJL149W,DAS1,,dma2539,0.1724137931034483
YBR237W,PRP5,prp5-1,tsa117-37C,0.1724137931034483
YDR292C,SRP101,srp101-47,tsa733-37C,0.17218543046357615
YGL120C,PRP43,prp43-ts2,tsa607-37C,0.1721311475409836
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.17142857142857143
YBR193C,MED8,med8-39,tsa751-37C,0.17073170731707318
YKL173W,SNU114,snu114-60,tsa621-37C,0.17006802721088435
YLR448W,RPL6B,,dma3499,0.17
YPR178W,PRP4,prp4-1,tsa500-37C,0.17
YNL199C,GCR2,,dma4071,0.16883116883116883
YKL150W,MCR1,,dma2860,0.16831683168316833
YPL257W,,,dma4973,0.1676300578034682
YFL063W,,,dma5266,0.16666666666666666
YMR235C,RNA1,rna1-1,tsa118-37C,0.16666666666666666
YPL060W,MFM1,,dma4801,0.16666666666666666
YER162C,RAD4,,dma1463,0.16666666666666666
YBR154C,RPB5,rpb5-h147r,tsa825-37C,0.16666666666666666
YIR022W,SEC11,sec11-2,tsa318-37C,0.16666666666666666
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.16585365853658537
YNL062C,GCD10,gcd10-506,tsa442-37C,0.16580310880829016
YLR298C,YHC1,yhc1-2,tsa633-37C,0.16546762589928057
YDR238C,SEC26,sec26-f856aw860a,tsa721-37C,0.16546762589928057
YPL258C,THI21,,dma4972,0.16483516483516483
YBL034C,STU1,stu1-5,tsa274-37C,0.16428571428571428
YDR088C,SLU7,slu7-ts2,tsa657-37C,0.164021164021164
YOR260W,GCD1,gcd1-502,tsa850-37C,0.16346153846153846
YNR010W,CSE2,,dma4207,0.1625
YIL118W,RHO3,rho3-1,tsa654-37C,0.16216216216216217
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.1619718309859155
YLR440C,SEC39,sec39-2,tsa726-37C,0.16129032258064516
YBR079C,RPG1,rpg1-1,tsa990-37C,0.16129032258064516
YMR263W,SAP30,,dma3870,0.16025641025641027
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.16
YPR044C,OPI11,,dma5042,0.1590909090909091
YDR473C,PRP3,prp3-1,tsa58-37C,0.1590909090909091
YGR009C,SEC9,sec9-4,tsa57-37C,0.15822784810126583
YNR011C,PRP2,prp2-1,tsa338-37C,0.15760869565217392
YLR008C,PAM18,pam18-1,tsa501-37C,0.15706806282722513
YNL061W,NOP2,nop2-4-supp1,tsa627-37C,0.15702479338842976
YNR035C,ARC35,arc35-5,tsa470-37C,0.15606936416184972
YDR054C,CDC34,cdc34-1,tsa92-37C,0.15568862275449102
YMR296C,LCB1,lcb1-10,tsa606-37C,0.15555555555555556
YOL069W,NUF2,nuf2-61,tsa755-37C,0.1554054054054054
YDL132W,CDC53,cdc53-1,tsa974-37C,0.15517241379310345
YDR515W,SLF1,,dma5258,0.15476190476190477
YGL022W,STT3,stt3-7,tsa544-37C,0.15384615384615385
YKR024C,DBP7,,dma2929,0.15384615384615385
YGL093W,SPC105,spc105-15,tsa446-37C,0.15384615384615385
YDL003W,MCD1,mcd1-73,tsa70-37C,0.15384615384615385
YNL097C,PHO23,,dma4020,0.15359477124183007
YKL024C,URA6,ura6-4,tsa1031-37C,0.1532258064516129
YJR130C,STR2,,dma2713,0.15315315315315314
YMR201C,RAD14,,dma3798,0.1527777777777778
YPL139C,UME1,,dma4861,0.15254237288135594
YDL097C,RPN6,rpn6-1,tsa1035-37C,0.1523809523809524
YNL102W,POL1,pol1-1,tsa362-37C,0.15217391304347827
YOR181W,LAS17,las17-14,tsa230-37C,0.15178571428571427
YNL061W,NOP2,nop2-5,tsa626-37C,0.15151515151515152
YNR035C,ARC35,arc35-6,tsa471-37C,0.1513157894736842
YJR093C,FIP1,fip1-433,tsa827-37C,0.15
YDR002W,YRB1,yrb1-51,tsa582-37C,0.15
YMR025W,CSI1,,dma3643,0.14925373134328357
YBR157C,ICS2,,dma324,0.14912280701754385
YEL055C,POL5,pol5-3,tsa596-37C,0.14912280701754385
YGL137W,SEC27,sec27-1,tsa546-37C,0.14883720930232558
YOR075W,UFE1,ufe1-1,tsa212-37C,0.14835164835164835
YJL085W,EXO70,exo70-38,tsa848-37C,0.14814814814814814
YDR062W,LCB2,lcb2-1,tsa586-37C,0.14788732394366197
YDR113C,PDS1,pds1-128,tsa862-37C,0.14782608695652175
YER013W,PRP22,prp22-1,tsa237-37C,0.14736842105263157
YFL029C,CAK1,cak1-23,tsa650-37C,0.1471861471861472
YKL173W,SNU114,snu114-40,tsa622-37C,0.1464968152866242
YPL252C,YAH1,yah1-ts,tsa428-37C,0.14634146341463414
YDL043C,PRP11,prp11-ts,tsa369-37C,0.14619883040935672
YPR168W,NUT2,nut2-ts,tsa818-37C,0.14556962025316456
